Date	Direction	Distance	Frames	fps	Speed est.		
10/9/23, 7:45:22 AM GMT+3	N	18	16	4	16.2		
10/9/23, 7:58:07 AM GMT+3	S	18	12	4	21.6
10/9/23, 8:09:33 AM GMT+3	N	19	12	4	22.8		
10/9/23, 8:27:29 AM GMT+3	S	18	7	4	37.0285714285714		
10/9/23, 2:07:53 PM GMT+3	N	18	10	4	25.92		
10/9/23, 2:12:17 PM GMT+3	N	18	17	4	15.2470588235294		
10/9/23, 2:17:03 PM GMT+3	N	18	14	4	18.5142857142857		
10/9/23, 2:43:47 PM GMT+3	N	18	16	4	16.2		
10/9/23, 5:02:48 PM GMT+3	N	18	11	4	23.5636363636364		
10/9/23, 8:02:32 PM GMT+3	S	18	9	4	28.8		
10/9/23, 9:47:59 PM GMT+3	N	18	14	4	18.5142857142857		
10/9/23, 10:52:29 PM GMT+3	S	18	16	4	16.2		
10/10/23, 12:32:37 AM GMT+3	S	18	10	4	25.92		
10/10/23, 7:21:46 AM GMT+3	N	18	9	4	28.8		
10/10/23, 7:49:18 AM GMT+3	N	19	8	4	34.2		
10/10/23, 8:04:04 AM GMT+3	S	18	13	4	19.9384615384615		
10/10/23, 8:09:45 AM GMT+3	N	18	14	4	18.5142857142857		
10/10/23, 8:10:13 AM GMT+3	N	19	12	4	22.8		
10/10/23, 8:10:23 AM GMT+3	N	6	4	4	21.6		
10/10/23, 8:10:35 AM GMT+3	N	18	12	4	21.6		
10/10/23, 8:10:53 AM GMT+3	N	6	3	4	28.8		
10/10/23, 8:18:35 AM GMT+3	N	7	4	4	25.2		
10/10/23, 8:18:49 AM GMT+3	N	6	4	4	21.6		
10/10/23, 8:20:17 AM GMT+3	N	12	8	4	21.6		
10/10/23, 8:20:37 AM GMT+3	N	19	9	4	30.4		
10/10/23, 8:20:59 AM GMT+3	N	6	4	4	21.6		
10/10/23, 8:22:25 AM GMT+3	S	19	10	4	27.36		
10/10/23, 8:28:03 AM GMT+3	S	18	8	4	32.4		
10/10/23, 8:43:34 AM GMT+3	S	18	11	4	23.5636363636364		
